DISTRICT NAME,GDP (in Rs. Cr.)|1999-00,GDP (in Rs. Cr.)|2000-01,GDP (in Rs. Cr.)|2001-02,GDP (in Rs. Cr.)|2002-03,GDP (in Rs. Cr.)|2003-04,GDP (in Rs. Cr.)|2004-05,GDP (in Rs. Cr.)|2005-06,GDP (in Rs. Cr.)|2006-07,GDP (in Rs. Cr.)|2007-08,GDP (in Rs. Cr.)|2008-09,GDP (in Rs. Cr.)|2009-10,GDP (in Rs. Cr.)|2010-11,GDP (in Rs. Cr.)|2011-12,GDP (in Rs. Cr.)|2012-13,Growth Rate % (YoY)|2000-01,Growth Rate % (YoY)|2001-02,Growth Rate % (YoY)|2002-03,Growth Rate % (YoY)|2003-04,Growth Rate % (YoY)|2004-05,Growth Rate % (YoY)|2005-06,Growth Rate % (YoY)|2006-07,Growth Rate % (YoY)|2007-08,Growth Rate % (YoY)|2008-09,Growth Rate % (YoY)|2009-10,Growth Rate % (YoY)|2010-11,Growth Rate % (YoY)|2011-12,Growth Rate % (YoY)|2012-13,STATE NAME
THANE,28755.6,29327,29635.26,32345.47,35011.01,38589.72,41916,46924,53308,83706,89512,102197,109624,116552,1.98709121,1.051113309,9.145220929,8.240844854,10.22167027,8.618435169,11.94770493,13.60497826,57.02333608,6.936181397,14.1712843,7.267336615,6.319783989,MAHARASHTRA
WAHIM,1154.33,1146.85,1473,1318.22,1387.91,1391.36,1690,1886,2218,2745,3188,3907,4806,4591,-0.647994941,28.43876706,-10.5078072,5.286674455,0.248575196,21.52713891,11.59763314,17.60339343,23.76014427,16.13843352,22.55332497,23.00998208,-4.473574698,MAHARASHTRA
WARDHA,2426.95,2324.7,2484.57,2651.9,2881.27,2813.6,3224,3434,3926,5992,5759,6279,6668,7219,-4.213106986,6.877016389,6.734766982,8.649270334,-2.348617103,14.59446972,6.513647643,14.32731508,52.6235354,-3.888518024,9.029345372,6.195254021,8.263347331,MAHARASHTRA
BISHNUPUR,317.45,308.55,324.15,310.95,317.23,416.14,452.97,503.13,NA,NA,NA,NA,NA,NA,-2.803591117,5.05590666,-4.072188801,2.019617302,31.17927056,8.850386889,11.07358103,NA,NA,NA,NA,NA,NA,MANIPUR
CHANDEL,134.86,137.07,148.34,138.29,152.1,197.69,218.47,242.18,NA,NA,NA,NA,NA,NA,1.638736467,8.222076311,-6.774976406,9.986260756,29.97370151,10.51140675,10.85274866,NA,NA,NA,NA,NA,NA,MANIPUR
CHURACHANDPUR,255.06,240.73,255.27,282.86,295.64,353.75,387.26,432.82,NA,NA,NA,NA,NA,NA,-5.618285894,6.039961783,10.8081639,4.51813618,19.65566229,9.472791519,11.76470588,NA,NA,NA,NA,NA,NA,MANIPUR
IMPHAL EAST,460.26,428.83,455.51,449.16,497.68,632.83,707.8,786.83,NA,NA,NA,NA,NA,NA,-6.828748968,6.221579647,-1.394041843,10.80238668,27.15600386,11.8467835,11.1655835,NA,NA,NA,NA,NA,NA,MANIPUR
IMPHAL WEST,1067.46,963.6,1035.91,1038.32,1100.15,1364.1,1526.53,1700.83,NA,NA,NA,NA,NA,NA,-9.729638581,7.5041511,0.232645693,5.954811619,23.99218288,11.90748479,11.41805271,NA,NA,NA,NA,NA,NA,MANIPUR
SENAPATI,264.63,256.54,272.11,279.19,324.07,407.92,451.21,505.05,NA,NA,NA,NA,NA,NA,-3.05709859,6.06922897,2.601888942,16.07507432,25.87403956,10.61237498,11.93235966,NA,NA,NA,NA,NA,NA,MANIPUR
TAMENGLONG,146.68,117.38,129.94,127.76,153.77,223.78,245.24,271.49,NA,NA,NA,NA,NA,NA,-19.97545678,10.70028966,-1.677697399,20.35848466,45.52903687,9.589775673,10.70380036,NA,NA,NA,NA,NA,NA,MANIPUR
THOUBAL,433.16,425.05,444.32,441.06,561.11,621.73,686.28,753.05,NA,NA,NA,NA,NA,NA,-1.872287376,4.533584284,-0.733705438,27.21851902,10.80358575,10.3823203,9.729265023,NA,NA,NA,NA,NA,NA,MANIPUR
UKHRUL,180.6,175.48,195.32,178,196.47,258.93,285.91,317.1,NA,NA,NA,NA,NA,NA,-2.834994463,11.30613175,-8.867499488,10.37640449,31.79111315,10.41980458,10.90902732,NA,NA,NA,NA,NA,NA,MANIPUR
GARO HILLS: EAST,282.01,282,297.18,315.57,321.75,349.2,372,395.37,NA,NA,NA,NA,NA,NA,-0.003545974,5.382978723,6.188168787,1.958361061,8.531468531,6.529209622,6.282258065,NA,NA,NA,NA,NA,NA,MEGHALAYA
GARO HILLS: SOUTH,208.73,230.07,259.41,255.33,270.78,283.32,282.3,307.55,NA,NA,NA,NA,NA,NA,10.22373401,12.7526405,-1.572799815,6.050992833,4.63106581,-0.360016942,8.944385406,NA,NA,NA,NA,NA,NA,MEGHALAYA
GARO HILLS: WEST,653.01,669.99,705.18,743.51,773.47,821.76,916.41,939.1,NA,NA,NA,NA,NA,NA,2.600266458,5.252317199,5.435491648,4.029535581,6.243293211,11.51796145,2.475965998,NA,NA,NA,NA,NA,NA,MEGHALAYA
JAINTIA HILLS,574.03,592.07,675.21,642.81,717.36,749.7,764.92,810.82,NA,NA,NA,NA,NA,NA,3.142692891,14.04225852,-4.798507131,11.59751715,4.508196721,2.030145391,6.000627517,NA,NA,NA,NA,NA,NA,MEGHALAYA
KHASI HILLS: EAST,1345.18,1439.73,1504.92,1605.05,1754.12,1913.53,2017.08,2121.68,NA,NA,NA,NA,NA,NA,7.02879912,4.527932321,6.653509821,9.287561135,9.087747703,5.411464675,5.185714002,NA,NA,NA,NA,NA,NA,MEGHALAYA
KHASI HILLS: WEST,277.57,301.92,314.11,338.17,324.68,340.83,367.79,387.9,NA,NA,NA,NA,NA,NA,8.772561876,4.037493376,7.659737035,-3.989117899,4.974128373,7.91010181,5.467794122,NA,NA,NA,NA,NA,NA,MEGHALAYA
RI BHOI,237.61,257.59,277.14,285.08,307.49,338.86,358.45,387.39,NA,NA,NA,NA,NA,NA,8.408737006,7.589580341,2.864977989,7.860951312,10.20195779,5.781148557,8.073650439,NA,NA,NA,NA,NA,NA,MEGHALAYA
AIZAWL,658.01,692.72,757.73,833.93,868.74,899.54,931.5,NA,NA,NA,NA,NA,NA,NA,5.274995821,9.384744197,10.05635253,4.174211265,3.545364551,3.552927052,NA,NA,NA,NA,NA,NA,NA,MIZORAM
CHAMPHAI,147.63,153.82,162.02,175.08,181.71,191.87,192.47,NA,NA,NA,NA,NA,NA,NA,4.192914719,5.330906254,8.060733243,3.786840302,5.591326839,0.312711732,NA,NA,NA,NA,NA,NA,NA,MIZORAM
KOLASIB,110.46,110.65,117.16,127.52,129.68,135.78,138.19,NA,NA,NA,NA,NA,NA,NA,0.172007967,5.883416177,8.842608399,1.693851945,4.70388649,1.774930034,NA,NA,NA,NA,NA,NA,NA,MIZORAM
LAWNGTLAI,108.86,117.35,124.82,136.97,141.67,148.25,149.66,NA,NA,NA,NA,NA,NA,NA,7.7990079,6.365573072,9.734016984,3.431408338,4.644596598,0.951096121,NA,NA,NA,NA,NA,NA,NA,MIZORAM
LUNGLEI,212.73,225.59,237.96,260.58,268.33,279.37,286.33,NA,NA,NA,NA,NA,NA,NA,6.045221642,5.483399087,9.505799294,2.974134623,4.114336824,2.491319755,NA,NA,NA,NA,NA,NA,NA,MIZORAM
MAMIT,115.57,120.36,129.86,139.22,141.86,145.56,146.48,NA,NA,NA,NA,NA,NA,NA,4.144674223,7.892987704,7.207762205,1.89627927,2.608205273,0.63204177,NA,NA,NA,NA,NA,NA,NA,MIZORAM
SAIHA,103.32,111.44,118.44,129.06,131.72,137.59,138.77,NA,NA,NA,NA,NA,NA,NA,7.859078591,6.281407035,8.96656535,2.061056873,4.456422715,0.857620467,NA,NA,NA,NA,NA,NA,NA,MIZORAM
SERCHHIP,93.32,97.61,105.08,110.64,110.34,120.75,127.52,NA,NA,NA,NA,NA,NA,NA,4.597085298,7.652904416,5.2912067,-0.271149675,9.434475258,5.606625259,NA,NA,NA,NA,NA,NA,NA,MIZORAM
BALANGIR,1416.82,1263.15,1441.84,1348.02,1622.46,2430.39,2581.53,2900.84,3215.5,3408.07,3636.66,4243.11,NA,NA,-10.84612018,14.14638008,-6.506963325,20.35874839,8.445816846,NA,12.36902147,10.84720288,5.98880423,6.707315284,16.6760159,NA,NA,ODISHA
BARGARH,1489.3,1265.1,1444.24,1269.89,1510.95,2045.07,2165.61,2407.74,2716.69,2906.12,2966.02,3326.67,NA,NA,-15.05405224,14.16014544,-12.07209328,18.98274654,2.505708329,NA,11.1806835,12.83153497,6.972823546,2.061167467,12.15939205,NA,NA,ODISHA
BHADRAK,976.02,973.61,1124.04,1097.06,1271.58,1855.46,1924.01,2105.8,2298.6,2515.08,2766.51,2910.69,NA,NA,-0.24692117,15.45074516,-2.400270453,15.90797222,12.86666981,NA,9.44849559,9.155665305,9.417906552,9.996898707,5.211620417,NA,NA,ODISHA
CUTTACK,2962.05,3018.44,3238.92,3327.35,3631.5,5756.75,5863.45,6567.83,7303.06,7790.92,8197.42,8867.2,NA,NA,1.903749093,7.304435404,2.730231065,9.14090793,14.44967644,NA,12.01306398,11.19441277,6.6802135,5.217612297,8.170619536,NA,NA,ODISHA
DHENKANAL,1123.75,1095.45,1192.27,1131.69,1333.28,2005.1,2157.33,2344.58,2606.56,2784.59,2968.36,3179.12,NA,NA,-2.518353726,8.838376923,-5.081063853,17.81318206,8.587093484,NA,8.679710568,11.1738563,6.830074888,6.5995353,7.100216955,NA,NA,ODISHA
GAJAPATI,547.86,561.01,586.18,584.47,638.09,934.48,956.15,1050.26,1124.29,1204.13,1260.89,1354.39,NA,NA,2.400248239,4.486551042,-0.291719267,9.174123565,5.999153724,NA,9.842597919,7.04873079,7.101370643,4.713776752,7.415397061,NA,NA,ODISHA
GANJAM,3027.01,3127.39,3423.02,3269.12,3706.01,5501.09,5806.35,6608.94,7146.79,7534.48,8157.24,8877.74,NA,NA,3.316143653,9.452930399,-4.496029822,13.36414693,8.673209193,NA,13.82262523,8.138218837,5.424673175,8.265467557,8.832644375,NA,NA,ODISHA
JHARSUGUDA,1185.52,1136.8,1229.62,1224.88,1401.09,2189.95,2386.29,2699.46,2993.71,3314.58,3485.68,4051.49,NA,NA,-4.109589041,8.165024631,-0.385484947,14.38589903,13.9277277,NA,13.12371925,10.90032821,10.71813903,5.162041646,16.23241376,NA,NA,ODISHA
KALAHANDI,1359.62,1326.38,1357.86,1275.54,1531.5,2052.29,2196.75,2371.26,2603.89,2859.22,3002.86,3393.23,NA,NA,-2.444800753,2.373377162,-6.062480668,20.06679524,4.013059092,NA,7.944008194,9.810396161,9.805713759,5.023747735,12.99994006,NA,NA,ODISHA
KANDHAMAL,810.11,802.51,855.99,932.41,986.07,1755.79,1871.11,2110.73,2320.77,2522.57,3018.93,3208.21,NA,NA,-0.938144203,6.664091413,8.927674389,5.754979033,10.08650501,NA,12.80630214,9.951059586,8.695389892,19.67675823,6.269771078,NA,NA,ODISHA
KENDRAPARA,1011.86,1052.98,1093.93,1076.69,1204.46,1776.02,1885.19,1995.14,2171.52,2282.37,2435.92,2703.18,NA,NA,4.063803293,3.888962753,-1.575969212,11.86692548,10.4470053,NA,5.832303375,8.840482372,5.104719275,6.727655902,10.97162468,NA,NA,ODISHA
KENDUJHAR,1886.31,1872.87,1986.21,2158.52,2641.67,4839.35,5164.65,5916.85,6642.73,7132.19,7246.78,7243.22,NA,NA,-0.712502187,6.051674702,8.675316306,22.38339232,12.26648294,NA,14.56439449,12.26801423,7.368356083,1.606659385,-0.049125267,NA,NA,ODISHA
KHORDHA,2936.35,3051.87,3277.02,3335.98,3762.57,5467.15,5985.56,6850.87,7441.96,8159.37,8508.61,9406.75,NA,NA,3.934135917,7.377443993,1.799195611,12.78754669,11.72868545,NA,14.45662561,8.627955282,9.640067939,4.28023242,10.55566068,NA,NA,ODISHA
KORAPUT,1504.34,1523.95,1926.29,1708.59,1991.75,2489.25,2673.67,3047.07,3321.98,3524.23,3736.68,4078.46,NA,NA,1.303561695,26.40112865,-11.30151742,16.57272956,25.75524037,NA,13.96582226,9.022109764,6.088236534,6.028267168,9.146622135,NA,NA,ODISHA
MALKANGIRI,532.64,485.03,513.11,480.74,527.04,808.6,827.01,889.76,953.62,989.51,1043.52,1054.85,NA,NA,-8.938495044,5.789332619,-6.308588802,9.630985564,5.747191864,NA,7.587574515,7.177216328,3.763553617,5.458257117,1.085748237,NA,NA,ODISHA
MAYURBHANJ,2003.64,2007.55,2142.58,2001.75,2317.99,3378.09,3544.63,3925.02,4321.61,4573.74,4819.37,5358.19,NA,NA,0.195144836,6.726108939,-6.572916764,15.7981766,8.402969814,NA,10.73144447,10.10415234,5.834168285,5.370440821,11.1802995,NA,NA,ODISHA
NUAPADA,559.62,543.31,613.76,529.96,602.32,829.21,892.06,980.1,1114.02,1160.03,1224.51,1307.43,NA,NA,-2.914477681,12.96681453,-13.65354536,13.65386067,1.064218356,NA,9.869291303,13.66391185,4.130087431,5.558476936,6.771688267,NA,NA,ODISHA
PURI,1435.63,1434.97,1551.45,1590.55,1806.42,2403.66,2563.96,2594.39,2792.31,2993.42,3192.05,3611.56,NA,NA,-0.045972848,8.117242869,2.520223017,13.57203483,9.283001738,NA,1.186835988,7.628768227,7.202280549,6.635553982,13.142338,NA,NA,ODISHA
RAYAGADA,940.57,952.47,991.9,1001.15,1151.87,1547.34,1682.31,1899.09,2103.41,2263.61,2400.93,2453.56,NA,NA,1.265190257,4.139762932,0.932553685,15.05468711,16.1224791,NA,12.88585338,10.75883713,7.616204164,6.066416035,2.192067241,NA,NA,ODISHA
SAMBALPUR,1505.6,1389.54,1491.24,1417.9,1606.64,2507.28,2721.44,3027.76,3403.93,3708.4,3773.39,4032.14,NA,NA,-7.708554729,7.318968867,-4.918054773,13.31123492,11.31865259,NA,11.25580575,12.42403625,8.944661024,1.75250782,6.857229176,NA,NA,ODISHA
SUNDARGARH,3123.19,2918.74,2554.61,2948.41,3344.25,6014.81,6271.72,7678.16,9041.56,10052.23,10106.47,10687.26,NA,NA,-6.546191554,-12.47558878,15.41526887,13.42554122,14.71600508,NA,22.42510826,17.75685841,11.17804892,0.539581764,5.746714728,NA,NA,ODISHA
AMRITSAR,7705.34,8112.76,8377.52,8621.1,8988.86,"11,364.41","11,839.91","8,981.87","9,180.55","9,852.47","10,336.89","11,007.71",NA,NA,5.287501914,3.263500954,2.907543044,4.265812947,6.148721862,4.18,-24.14,2.21,7.32,4.92,6.49,NA,NA,PUNJAB
BATHINDA,2995.47,3238.06,3012.85,3197.63,3425.79,"4,271.16","4,548.44","5,022.93","5,382.30","5,652.00","5,861.84","6,219.51",NA,NA,8.098562162,-6.955090394,6.133063379,7.13528457,6.861191141,6.49,10.43,7.15,5.01,3.71,6.1,NA,NA,PUNJAB
FARIDKOT,1577.58,1633.15,1632.17,1647.02,1750.01,"2,161.56","2,311.44","2,518.82","2,635.99","2,872.69","2,923.95","3,106.93",NA,NA,3.522483804,-0.060006735,0.909831696,6.25311168,5.259398518,6.93,8.97,4.65,8.98,1.78,6.26,NA,NA,PUNJAB
FATEHGARH SAHIB,1880.52,1783.88,1866.76,1863.43,2004.67,"2,467.97","2,601.17","2,833.05","3,134.46","3,238.95","3,846.30","3,626.08",NA,NA,-5.139004105,4.646052425,-0.178383938,7.579571006,5.160949184,5.4,8.91,10.64,3.33,18.75,-5.73,NA,NA,PUNJAB
FIROZPUR,4847.81,4783.22,4717.66,4754.13,5244.09,"6,248.08","6,700.30","7,139.20","7,475.28","8,018.61","8,257.24","8,723.99",NA,NA,-1.332354197,-1.370624809,0.773052742,10.30598658,3.129808985,7.24,6.55,4.71,7.27,2.98,5.65,NA,NA,PUNJAB
GURDASPUR,4701.19,4961.99,5067.39,5056.29,5429.78,"6,662.55","7,194.78","7,746.25","8,309.82","8,881.57","9,175.19","10,031.55",NA,NA,5.547531582,2.124147771,-0.219047675,7.386641193,2.628283282,7.99,7.66,7.28,6.88,3.31,9.33,NA,NA,PUNJAB
HOSHIARPUR,3530.46,3530.85,3712.09,3796.03,4029.1,"5,317.82","5,492.93","6,128.27","6,668.07","7,214.77","7,657.78","8,781.48",NA,NA,0.011046719,5.133041619,2.261259829,6.139835565,4.420590206,3.29,11.57,8.81,8.2,6.14,14.67,NA,NA,PUNJAB
JALANDHAR,5998.73,5727.68,5947.38,6181.97,6468.56,"8,384.54","8,928.71","9,793.23","10,886.22","11,454.10","12,038.45","13,156.77",NA,NA,-4.518456407,3.835758981,3.944425949,4.635900854,5.474479637,6.49,9.68,11.16,5.22,5.1,9.29,NA,NA,PUNJAB
KAPURTHALA,2187,2388.6,2319.55,2394.54,2532.68,"3,151.44","3,373.12","3,639.59","3,927.22","4,199.44","4,511.66","4,888.89",NA,NA,9.218106996,-2.890814703,3.232954668,5.768957712,4.386657612,7.03,7.9,7.9,6.93,7.43,8.36,NA,NA,PUNJAB
LUDHIANA,9529.69,10189.75,10582.77,10843.44,11627.96,"14,740.80","15,902.82","17,821.23","19,834.30","20,983.13","22,192.67","23,449.15",NA,NA,6.926353323,3.857013175,2.463154732,7.234973403,5.415653305,7.88,12.06,11.3,5.79,5.76,5.66,NA,NA,PUNJAB
MANSA,1652.84,1694.06,1625.93,1721.91,1883.56,"2,303.84","2,463.32","2,699.76","2,825.13","2,950.38","3,283.43","3,446.66",NA,NA,2.493889306,-4.021699349,5.903083159,9.387830955,6.771220455,6.92,9.6,4.64,4.43,11.29,4.97,NA,NA,PUNJAB
MOGA,2405.26,2999.39,3139.47,3180.82,3403.55,"4,081.23","4,167.25","4,753.32","5,442.48","5,749.60","6,358.98","6,668.45",NA,NA,24.7012797,4.670282958,1.317101294,7.00228243,4.604016395,2.11,14.06,14.5,5.64,10.6,4.87,NA,NA,PUNJAB
MUKATSAR,1881.46,1939.7,1983.29,2042.61,2204.68,"2,744.52","2,985.20","3,230.78","3,458.68","3,681.45","4,132.23","4,069.58",NA,NA,3.095468413,2.24725473,2.990989719,7.934456406,8.295534953,8.77,8.23,7.05,6.44,12.24,-1.52,NA,NA,PUNJAB
PATIALA,5425.62,5654.84,5809.21,5867.92,6044.96,"7,462.19","8,107.48","8,153.59","8,444.64","8,885.14","9,181.04","9,895.49",NA,NA,4.224770625,2.729873878,1.010636558,3.017082714,4.916161563,8.65,0.57,3.57,5.22,3.33,7.78,NA,NA,PUNJAB
ROOPNAGAR,3184.72,3175.94,3361.79,3431.72,3323.07,"4,280.63","4,476.77","2,932.69","3,224.63","3,445.99","3,540.50","3,757.61",NA,NA,-0.275691427,5.851810802,2.080141829,-3.166050843,5.537349499,4.58,-34.49,9.95,6.86,2.74,6.13,NA,NA,PUNJAB
SANGRUR,5800.01,6024.13,6068.97,6510.2,6662.35,"8,192.58","8,529.11","9,443.17","7,700.74","7,925.18","8,369.99","8,902.16",NA,NA,3.864131269,0.744339847,7.270261675,2.337101779,5.625192312,4.11,10.72,-18.45,2.91,5.61,6.36,NA,NA,PUNJAB
SHAHID BHAGAT SINGH NAGAR,1872.53,1998.16,1948.85,2061.62,2188.24,"3,003.19","2,933.31","3,363.81","3,807.95","3,972.64","4,518.05","4,721.48",NA,NA,6.709104794,-2.467770349,5.786489468,6.141772005,5.997513984,-2.33,14.68,13.2,4.32,13.73,4.5,NA,NA,PUNJAB
AJMER,3603.13,3557.59,3773.3,3610.96,4025.96,5493.87,6592.13,7561.85,8010.04,8153.69,8792.26,NA,NA,NA,-1.263901108,6.063374363,-4.302334826,11.49278862,5.938707786,19.99064412,14.71026815,5.926988766,1.793374315,7.831668852,NA,NA,NA,RAJASTHAN
ALWAR,5328.11,5202.12,5121.21,5036.95,6205.95,7742.03,7742.57,9045.13,9357.61,11010.98,12190.1,NA,NA,NA,-2.364628358,-1.555327443,-1.645314291,23.20848926,1.545291212,0.006974915,16.82335452,3.454676716,17.66872097,10.70858361,NA,NA,NA,RAJASTHAN
BANSWARA,1545.24,1426.43,1612.06,1590.35,1900.79,2421.88,2313.26,2365.84,2666.99,2546.75,2679.39,NA,NA,NA,-7.688773265,13.0136074,-1.346724067,19.5202314,-1.770316553,-4.484945579,2.272982717,12.72909411,-4.50845335,5.208206538,NA,NA,NA,RAJASTHAN
BARAN,1445.68,1535.96,1765.86,1273.1,2112.84,2729.69,2952.26,2842.88,3121.79,3159.01,3369.6,NA,NA,NA,6.24481213,14.9678377,-27.90481692,65.9602545,0.402775411,8.153673128,-3.704958235,9.810825642,1.192264694,6.666329008,NA,NA,NA,RAJASTHAN
BARMER,1838.21,2148.01,2537.06,2089.29,3276.78,3213.2,3336.64,3805.29,4039.9,4468.92,4852.46,NA,NA,NA,16.8533519,18.11211307,-17.64916872,56.83701162,-22.34449673,3.841653181,14.0455668,6.165364532,10.61956979,8.582386796,NA,NA,NA,RAJASTHAN
BHARATPUR,2577.87,2761.71,2732.38,2350.1,3194.5,3643.34,3967.7,4350.16,4382.61,4668.91,5130.27,NA,NA,NA,7.131469003,-1.062023167,-13.99073335,35.93038594,-7.0255126,8.90281994,9.639337652,0.745949574,6.532636945,9.881535519,NA,NA,NA,RAJASTHAN
BHILWARA,4078.49,3730.08,3602.57,3677.47,4830.38,6255.18,5692.89,7552.83,7625.84,8628,9305.08,NA,NA,NA,-8.542622392,-3.418425342,2.07907133,31.35062964,-1.543356837,-8.98918976,32.67127944,0.966657531,13.14163423,7.847473343,NA,NA,NA,RAJASTHAN
BIKANER,2916.73,2996.26,3558.81,2483.24,4228.45,4160.15,4138.5,4467.51,4843.96,5592.95,5624.78,NA,NA,NA,2.726683649,18.77507292,-30.222743,70.27955413,-16.22296586,-0.520413927,7.949981877,8.426394121,15.46234899,0.569109325,NA,NA,NA,RAJASTHAN
BUNDI,1592.08,1424.62,1633.59,1333.77,1866.58,2327.47,2581.9,2754.59,2820.98,2989.32,3093.32,NA,NA,NA,-10.51831566,14.668473,-18.35344242,39.94766714,0.90486344,10.93161244,6.688485224,2.410159044,5.967429758,3.479052092,NA,NA,NA,RAJASTHAN
CHITTORGARH,2755.2,2305.76,2825.53,2491.63,3110.16,4014.97,4298.68,4834.47,4718.41,4008.91,4072.68,NA,NA,NA,-16.31242741,22.54224204,-11.81725198,24.8243118,3.886938293,7.066304356,12.46405873,-2.400676806,-15.03684504,1.590706701,NA,NA,NA,RAJASTHAN
CHURU,1707.11,1708.74,2023.56,1690.32,2502.07,2759.54,2793.28,3078.22,3432.66,3882.68,3699.19,NA,NA,NA,0.095483009,18.42410197,-16.46800688,48.02345118,-11.25068443,1.222667546,10.20091076,11.51444666,13.10994972,-4.725859458,NA,NA,NA,RAJASTHAN
DAUSA,1444.88,1464.15,1653.98,1486.94,1944.27,2036.35,2143.22,2306.14,2443.27,2622.49,2835,NA,NA,NA,1.333674769,12.96520165,-10.09927569,30.75645285,-15.06838042,5.248115501,7.601646121,5.946299878,7.335251528,8.10336741,NA,NA,NA,RAJASTHAN
DHOLPUR,932.3,856.36,1045.83,1027,1226.14,1427.75,1467.29,1569.34,1621.13,1742.02,1887.26,NA,NA,NA,-8.145446745,22.12504087,-1.800483826,19.39045764,5.474089419,2.769392401,6.954998671,3.300113423,7.457144091,8.337447331,NA,NA,NA,RAJASTHAN
DUNGARPUR,1196.87,1134.25,1212.21,1191.41,1419.13,1838.49,1819.24,2049.5,2265.93,2224.78,2409.72,NA,NA,NA,-5.231980081,6.873264272,-1.715874312,19.11348738,1.965993249,-1.04705492,12.65693366,10.56013662,-1.816031387,8.312732045,NA,NA,NA,RAJASTHAN
GANGA NAGAR,3924.02,3601.29,3581.17,3312.13,4376.5,4638.99,5090.11,5627.78,5489.89,7063.89,6903.61,NA,NA,NA,-8.224473881,-0.558688692,-7.512628554,32.135514,-7.680566663,9.724530555,10.56303302,-2.450166851,28.67088412,-2.269004755,NA,NA,NA,RAJASTHAN
HANUMANGARH,2577.36,2486.45,2649.49,2347.1,3475.59,3577.26,4062.44,4340.83,4667.09,4931.21,4757.89,NA,NA,NA,-3.527252693,6.557139697,-11.41313989,48.08018406,-11.2855659,13.56289451,6.852778133,7.516074115,5.659200915,-3.514756013,NA,NA,NA,RAJASTHAN
JAIPUR,10277.44,10003.54,11293.67,10895.72,12332.81,17480.26,19661.41,22409.17,23747.2,26809.71,30326.08,NA,NA,NA,-2.66506056,12.89673456,-3.523655287,13.18949092,4.60341155,12.47778923,13.97539647,5.970903876,12.89629935,13.11603147,NA,NA,NA,RAJASTHAN
JAISALMER,693.56,778.41,872.87,734.99,992.49,1122.41,1634.2,1367.18,1441.14,1630.64,1761.05,NA,NA,NA,12.2339812,12.13499313,-15.79616667,35.03449027,-8.540136425,45.59741984,-16.33949333,5.40967539,13.14931235,7.997473385,NA,NA,NA,RAJASTHAN
JALORE,1626.85,1599.11,2238.86,1694.58,2481.25,2459.22,2579.13,2964.91,3125.44,3039.47,3348.14,NA,NA,NA,-1.705135692,40.00662869,-24.31058664,46.42271241,-14.71274559,4.875936272,14.95775707,5.414329609,-2.750652708,10.15538893,NA,NA,NA,RAJASTHAN
JHALAWAR,1688.1,1468.04,1660.32,1398.6,2035.22,2538.14,2430.15,2791.86,2718.78,3094.12,3308.28,NA,NA,NA,-13.03595759,13.09773576,-15.76322637,45.51837552,3.247314787,-4.254690443,14.8842664,-2.617609766,13.80545686,6.921515649,NA,NA,NA,RAJASTHAN
JHUNJHUNU,2239.82,2334.51,2564.17,2341.29,2904.57,3402.01,3568.14,3888.43,3951.56,4488.61,4631.06,NA,NA,NA,4.227571858,9.837610462,-8.692091398,24.05853184,-1.038019397,4.883289585,8.976385456,1.623534434,13.59083501,3.17358826,NA,NA,NA,RAJASTHAN
JODHPUR,4149.81,4203.27,4981.49,4454.96,5618.11,6640.08,7451.28,8252.85,9028.95,9286.78,10175.58,NA,NA,NA,1.288251751,18.51463266,-10.56972914,26.10910087,-1.944782142,12.21672028,10.75748059,9.404024064,2.855592289,9.570593898,NA,NA,NA,RAJASTHAN
KARAULI,1367.76,1242.75,1401,1315.13,1771.38,2277.73,2352.03,2550.77,2726.71,2903.22,3133.96,NA,NA,NA,-9.139761362,12.73385637,-6.129193433,34.69238782,-1.981505945,3.262019642,8.449722155,6.897525061,6.473369005,7.947727007,NA,NA,NA,RAJASTHAN
KOTA,3010.13,2961.98,3131.29,2960.37,3766.44,4564.14,4857.33,5205.05,5751.7,6009.68,6442.9,NA,NA,NA,-1.599598688,5.716108819,-5.458453225,27.22869101,-0.41551173,6.423773153,7.158665357,10.50230065,4.485282612,7.208703292,NA,NA,NA,RAJASTHAN
NAGAUR,2922,3181.28,3579.13,3028.29,4328.91,4836.34,5207.15,5381.59,5743.51,6220.29,6102.16,NA,NA,NA,8.873374401,12.50597244,-15.39033229,42.94899101,-4.861269927,7.667161531,3.350009122,6.725150002,8.30119561,-1.899107598,NA,NA,NA,RAJASTHAN
PALI,2497.82,2569.68,2847.45,2536.95,3255.49,4038.62,4659.98,5528.59,5750.38,5694.15,5979.96,NA,NA,NA,2.876908664,10.80951714,-10.90449349,28.32298626,-0.103517443,15.38545345,18.63977957,4.01169195,-0.97784842,5.019361977,NA,NA,NA,RAJASTHAN
RAJSAMAND,1367.03,1353.55,1593.35,1557.38,1680.87,2217.31,2508.67,2918.57,3094.77,3278.41,3656.38,NA,NA,NA,-0.986079311,17.71637546,-2.257507767,7.929342871,6.300308769,13.14024651,16.33933519,6.037203151,5.933882001,11.52906439,NA,NA,NA,RAJASTHAN
SAWAI MADHOPUR,1477.47,1379.15,1473.15,1252.27,1757.58,2190.92,2355.29,2492.76,2574.8,2811.15,3039.98,NA,NA,NA,-6.654619045,6.815792336,-14.99372094,40.35152164,-0.794273945,7.502327789,5.836648566,3.291131116,9.179353736,8.140085019,NA,NA,NA,RAJASTHAN
